,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
193,151889,Al Taawon,Al Wehda Club,1,0,King Abdullah Sport City Stadium,"Szymon Marciniak, Poland",2019-03-28T18:00:00+03:00,2018/2019,Pedro Emanuel,Mido,4-2-3-1,4-3-3,"[('Cássio', None), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Hamdan Al Ruwaili', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Rabeaa Sefiani', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]","[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Z. Mebarakou', None), ('Waleed Bakshween', 'M'), ('Fawaz Al Sagourq', 'D'), ('Abdulelah Al Malki', 'M'), ('Ali Al-Nemer', 'M'), ('I. Jebali', 'F'), ('Saleh Al Jamaan', 'F'), ('A. Jaber', 'F')]",25,Match Finished,7.24,6.7
194,151890,Al-Ettifaq,Al-Qadisiyah FC,3,2,Prince Saud bin Jalawi Stadium,"Damir Skomina, Slovenia",2019-03-28T19:30:00+03:00,2018/2019,Sergio Piernas,Bandar Basryh,4-4-2,4-1-4-1,"[('Abdullah Al Saleh', 'G'), ('R. Arias', 'D'), ('Hussein Al Sayed', 'D'), ('Ali Al Khaibari', None), ('Ali Abdullah Hazzazi', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Omar Al Senien', 'D'), ('A. Akaïchi', 'F'), ('C. Guanca', 'M'), ('Mohammed Al Kuwaykibi', 'M')]","[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Élton', 'M'), ('M. Fatau', 'M'), ('Naif Hazazi', None), ('Sami Al Naji', 'M'), ('Jou Silva', 'M'), ('Bismark', 'M')]",25,Match Finished,6.92,6.67
195,151891,Al-Ahli Jeddah,Al-Raed,4,5,King Abdullah Sports City,"Pavel Kralovec, Czech Republic",2019-03-28T19:40:00+03:00,2018/2019,J. Fossati,B. Hasi,4-1-4-1,5-4-1,"[('Yasser Al Mosailem', None), ('Aderllan Santos', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al Zubaidi', 'D'), ('Taisir Al Jassim', 'M'), ('C. Baeza', 'M'), ('Nouh Al Mousa', 'M'), ('Mohanad Aseri', 'F'), ('Salman Al Moasher', 'M'), ('Rangi', None)]","[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Fahad', 'D'), ('Muteb Al-Mutlaq', 'D'), ('Mohamed Atwa', 'D'), ('A. Hammoudan', 'M'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('Sultan Farhan', 'M'), ('Saleh Al Shehri', None)]",25,Match Finished,6.46,6.77
196,151892,Al-Faisaly FC,Al-Ittihad FC,3,2,Prince Salman Bin Abdulaziz Sport City Stadium,"Pavel Kralovec, Czech Republic",2019-03-29T17:55:00+03:00,2018/2019,Péricles Chamusca,S. Bilić,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Igor Rossi', 'D'), ('Wesam Al Swed', 'D'), ('Rogerinho', 'M'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Luisinho', 'M'), ('Yazeed Al Bakr', 'D'), ('Sultan Madash', 'M'), ('D. Calderón', 'F')]","[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('Saud Abdul Hamid', None), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Garry Rodrigues', 'M'), ('Jamal Ba Jandooh', 'M'), ('Fahad Al Muwallad', 'F')]",25,Match Finished,6.86,6.61
197,151893,Al-Nassr,Al-Hilal Saudi FC,3,2,Prince Faisal bin Fahd Stadium,"Cuneyt Cakir, Turkey",2019-03-29T19:40:00+03:00,2018/2019,Rui Vitória,Z. Mamić,4-2-3-1,4-2-3-1,"[('Waleed Abdullah', 'G'), ('Maicon', 'D'), ('Bruno Uvini', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]","[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('M. Degenek', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'F')]",25,Match Finished,6.79,6.5
198,151894,Ohod,Al Shabab,1,2,Prince Mohammed bin Abdul Aziz Stadium,"Viktor Kassai, Hungary",2019-03-30T18:15:00+03:00,2018/2019,A. Souayah,M. Şumudică,5-3-2,4-1-4-1,"[('Abdullah Al Oaisher', None), ('C. Medjani', 'D'), ('A. Belaïd', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Omar Mohammead', 'D'), ('Tamer Haj Mohamad', 'M'), ('Abdullah Magrshi', 'M'), ('Mohmad Atiah', 'M'), ('Ismael Al Maghrabi', None), ('Mohameed Eldaw', 'M')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('Hassan Muath Fallatah', 'D'), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('M. Boussoufa', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('Sebá', 'F'), ('B. Trawally', 'F')]",25,Match Finished,6.61,6.77
199,151886,Al-Fayha,Al-Ahli Jeddah,0,2,Prince Salman Bin Abdulaziz Sport City Stadium,"Anastasios Sidiropoulos, Greece",2019-04-01T18:55:00+03:00,2018/2019,N. Zekri,J. Fossati,3-5-2,4-4-2,"[(""Amer Shafi'"", None), ('Gêgê', 'D'), ('Nawaf Al Sabhi', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('Hussain Al Nakhli', None), ('Daifallah Al Qarni', None)]","[('Mohammed Al Owais', 'G'), ('Aderllan Santos', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('Hani Al Sibyani', None), ('N. Stanciu', 'M'), ('Hussain Al Mogahwi', 'M'), ('C. Baeza', 'M'), ('Mohanad Aseri', 'F'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F')]",24,Match Finished,6.69,7.44
200,151895,Al-Raed,Al-Nassr,0,5,King Abdullah Sport City Stadium,"Bakary Papa Gassama, Gambia",2019-04-04T19:00:00+03:00,2018/2019,B. Hasi,Rui Vitória,4-2-3-1,4-2-3-1,"[('Abdullah Al Shammari', 'G'), ('Hussein Al Shuwaish', 'D'), ('Mohammed Al Amri', None), ('Muteb Al-Mutlaq', 'D'), ('Mohamed Atwa', 'D'), ('A. Hammoudan', 'M'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('Sultan Farhan', 'M'), ('I. Mboyo', 'F'), ('Saleh Al Shehri', None)]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Omar Hawsawi', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]",26,Match Finished,6.18,7.35
201,151896,Al-Hazm,Al-Hilal Saudi FC,2,3,Al Hazem Club Stadium,"Damir Skomina, Slovenia",2019-04-04T20:45:00+03:00,2018/2019,D. Isăilă,Z. Mamić,5-4-1,4-1-3-2,"[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Abdulrahman Al Rio', 'D'), ('Khaled Al Barakah', 'D'), ('Diogo Salomão', 'F'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'M'), ('Mohammed Al Saiari', 'F')]","[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Abdulmalek Al Khaibri', 'M'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Salem Al Dawsari', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'F')]",26,Match Finished,6.64,7.04
202,151897,Al-Qadisiyah FC,Ohod,4,2,Prince Saud bin Jalawi Stadium,"Artur Soares Dias, Portugal",2019-04-05T18:35:00+03:00,2018/2019,Bandar Basryh,A. Souayah,4-2-3-1,4-2-3-1,"[('J. Duncan', 'G'), ('R. Williams', 'D'), ('Fawaz Fallatah', 'D'), ('M. Belkhiter', 'D'), ('Ibrahim Al Shuayl', 'D'), ('Élton', 'M'), ('M. Fatau', 'M'), ('Naif Hazazi', None), ('Ahmed Zain', 'M'), ('Jou Silva', 'M'), ('Bismark', 'M')]","[('Abdullah Al Oaisher', None), ('C. Medjani', 'D'), ('A. Belaïd', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Osama Ashoor', 'D'), ('Tamer Haj Mohamad', 'M'), ('M. Fouzair', 'M'), ('M. Maâzou', 'M'), ('Mohammed Majrashi', 'F'), ('Mohmad Atiah', 'M')]",26,Match Finished,6.79,6.39
203,151898,Al-Faisaly FC,Al-Fateh,1,1,Prince Salman Bin Abdulaziz Sport City Stadium,"Matt Conger, New Zealand",2019-04-05T18:55:00+03:00,2018/2019,Péricles Chamusca,F. Al Jabal,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Igor Rossi', 'D'), ('Rogerinho', 'M'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Luisinho', 'M'), ('Yazeed Al Bakr', 'D'), ('Sultan Madash', 'M'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F')]","[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('M. Naamani', 'D'), ('Yassen Hamza', 'D'), ('Abdullah Al Yousif', 'D'), ('Mohammed Alfehaid', 'M'), ('I. Chenihi', 'M'), ('N. Korzun', 'M'), ('Mohammed Al Majhad', 'M'), ('Hamad Al Juhaim', 'F'), ('Ali Al Zaqan', 'M')]",26,Match Finished,6.88,6.68
204,151899,Al-Ittihad FC,Al Baten,4,1,King Abdullah Sports City,"Ovidiu Hategan, Romania",2019-04-05T20:45:00+03:00,2018/2019,J. Sierra,M. Panait,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('Saud Abdul Hamid', None), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jamal Ba Jandooh', 'M'), ('A. Prijović', 'F'), ('Fahad Al Muwallad', 'F')]","[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Soltan Ghneman', 'D'), ('Anas Zabbani', 'D'), ('Baraka', 'M'), ('Z. Ounalli', None), ('Mhana Al Enazi', 'D'), ('Abdulaziz Majrashi', 'M'), ('Jhonnattann', 'M'), ('Crysan', 'M'), ('Yousef Al Shammari', None)]",26,Match Finished,7.08,6.35
205,151900,Al Shabab,Al-Ahli Jeddah,0,4,Prince Faisal bin Fahd Stadium,"Felix Brych, Germany",2019-04-05T20:45:00+03:00,2018/2019,M. Şumudică,J. Fossati,4-1-4-1,4-4-2,"[('Abdullah Al Sudairy', None), ('Mohammed Salem', None), ('Hassan Muath Fallatah', 'D'), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('M. Boussoufa', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('C. Budescu', 'F'), ('Sebá', 'F'), ('B. Trawally', 'F')]","[('Mohammed Al Owais', 'G'), ('Aderllan Santos', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('Abdulbasit Hindi', None), ('N. Stanciu', 'M'), ('Hussain Al Mogahwi', 'M'), ('Abdulfattah Asiri', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F')]",26,Match Finished,6.29,7.42
206,151901,Al-Fayha,Al Taawon,2,1,Prince Salman Bin Abdulaziz Sport City Stadium,"Damir Skomina, Slovenia",2019-04-06T18:55:00+03:00,2018/2019,N. Zekri,Pedro Emanuel,3-5-2,4-4-2,"[(""Amer Shafi'"", None), ('Gêgê', 'D'), ('Nawaf Al Sabhi', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('Tawfiq Buhumaid', 'D'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Omar Al-Mazial', None), ('Muhammad Fallatah', 'M')]","[('Cássio', None), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Madallah Alolayan', 'D'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F'), ('Abdulfattah Mohamed Adam', None)]",26,Match Finished,6.92,6.91
207,151902,Al Wehda Club,Al-Ettifaq,3,1,King Abdul Aziz Stadium,"Svein Oddvar Moen, Norway",2019-04-06T20:45:00+03:00,2018/2019,Mido,Sergio Piernas,4-2-3-1,4-4-2,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Z. Mebarakou', None), ('Waleed Bakshween', 'M'), ('Mohammed Al Qarni', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Ali Al-Nemer', 'M'), ('A. Jaber', 'F')]","[('Abdullah Al Saleh', 'G'), ('R. Arias', 'D'), ('Saleh Al Qumayzi', 'D'), ('Abdullah Al Hafith', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Khalifa Al-Masrahi', 'D'), ('B. Alemán', 'M'), ('Ibrahim Mahnashi', 'M'), ('A. Akaïchi', 'F'), ('C. Guanca', 'M'), ('Abdulrahman Al Obod', 'F')]",26,Match Finished,7.1,6.56
208,151903,Al-Ettifaq,Al-Fateh,0,0,Prince Mohamed Bin Fahd Stadium,"Serdar Gozubuyuk, Netherlands",2019-04-11T18:40:00+03:00,2018/2019,Sergio Piernas,F. Al Jabal,4-2-3-1,4-2-3-1,"[('Abdullah Al Saleh', 'G'), ('R. Arias', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Saeed Al Rubaie', 'D'), ('Hussain Qasim', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Omar Al Senien', 'D'), ('C. Guanca', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Abdulrahman Al Obod', 'F')]","[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('M. Naamani', 'D'), ('Yassen Hamza', 'D'), ('Abdullah Al Yousif', 'D'), ('Mohammed Alfehaid', 'M'), ('I. Chenihi', 'M'), ('N. Korzun', 'M'), ('Mohammed Al Majhad', 'M'), ('S. Jovanović', 'M'), ('Ali Al Zaqan', 'M')]",27,Match Finished,7.01,6.82
209,151904,Al Baten,Al Shabab,1,2,Al-Batin Club Stadium,"Ravshan Irmatov, Uzbekistan",2019-04-11T19:00:00+03:00,2018/2019,M. Panait,M. Şumudică,4-2-3-1,3-5-2,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Soltan Ghneman', 'D'), ('Anas Zabbani', 'D'), ('Baraka', 'M'), ('Majed Kanabah', 'M'), ('Mhana Al Enazi', 'D'), ('Jhonnattann', 'M'), ('Fahad Al Johani', 'M'), ('Crysan', 'M'), ('Yousef Al Shammari', None)]","[('Mohammed Ahmed Awaji', 'G'), ('Mohammed Salem', None), ('V. Găman', 'D'), ('Mohammed Al Baqawi', 'D'), ('M. Boussoufa', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('C. Budescu', 'F'), ('Sebá', 'F'), ('B. Trawally', 'F')]",27,Match Finished,6.69,7.01
210,151905,Al-Hazm,Al-Raed,1,0,Al Hazem Club Stadium,"Artur Soares Dias, Portugal",2019-04-11T20:30:00+03:00,2018/2019,D. Isăilă,B. Hasi,4-4-2,4-2-3-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdulrahman Al Rio', 'D'), ('Khaled Al Barakah', 'D'), ('Diogo Salomão', 'F'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'M'), ('K. Igboananike', 'F'), ('Mohammed Al Saiari', 'F')]","[('A. Doukha', 'G'), ('Khaled Al Ghamdi', 'D'), ('Hussein Al Shuwaish', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('A. Hammoudan', 'M'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('I. Mboyo', 'F'), ('F. Hasani', 'M')]",27,Match Finished,7.02,6.61
211,151906,Al Taawon,Al-Qadisiyah FC,2,0,King Abdullah Sport City Stadium,"Miroslav Zelinka, Czech Republic",2019-04-12T19:05:00+03:00,2018/2019,Pedro Emanuel,Bandar Basryh,4-2-3-1,5-4-1,"[('Cássio', None), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Madallah Alolayan', 'D'), ('Rabeaa Sefiani', 'M'), ('C. Amissi', 'M'), ('Abdulfattah Mohamed Adam', None)]","[('J. Duncan', 'G'), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Ibrahim Al Shuayl', 'D'), ('M. Fatau', 'M'), ('Naif Hazazi', None), ('Jou Silva', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",27,Match Finished,7.11,6.58
212,151907,Ohod,Al-Fayha,1,3,Prince Mohammed bin Abdul Aziz Stadium,"Joao Pedro Pinheiro, Portugal",2019-04-12T19:20:00+03:00,2018/2019,A. Souayah,N. Zekri,4-3-2-1,3-5-2,"[('Khaled Sharahili', None), ('C. Medjani', 'D'), ('A. Belaïd', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Sami Kassar', 'D'), ('Fahad Hamad', 'M'), ('M. Fouzair', 'M'), ('Ali Hassan Al Asmari', 'M'), ('M. Maâzou', 'M')]","[(""Amer Shafi'"", None), ('Nawaf Al Sabhi', None), ('Abdullah Kano', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('Omar Al-Mazial', None), ('Muhammad Fallatah', 'M')]",27,Match Finished,6.71,6.98
213,151908,Al Wehda Club,Al-Faisaly FC,1,2,King Abdul Aziz Stadium,"Szymon Marciniak, Poland",2019-04-12T20:45:00+03:00,2018/2019,Mido,Péricles Chamusca,4-3-3,4-4-1-1,"[('Mohamed Awad', 'G'), ('Z. Mebarakou', None), ('Sari Amro', 'D'), ('Ahmed Al Shamrani', 'D'), ('Waleed Bakshween', 'M'), ('Mohammed Al Qarni', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Ali Al-Nemer', 'M'), ('A. Jaber', 'F')]","[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Igor Rossi', 'D'), ('Rogerinho', 'M'), ('K. Hyland', 'M'), ('Awadh Khrees', 'M'), ('Luisinho', 'M'), ('Sultan Madash', 'M'), ('Husain Al Monassar', 'M'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F')]",27,Match Finished,6.73,6.87
214,151909,Al-Ahli Jeddah,Al-Hilal Saudi FC,0,1,King Abdullah Sports City,"Szymon Marciniak, Poland",2019-04-12T20:45:00+03:00,2018/2019,J. Fossati,Z. Mamić,4-4-1-1,4-1-4-1,"[('Mohammed Al Owais', 'G'), ('Hussein Abdul Ghani', None), ('Aderllan Santos', 'D'), ('Mohammed Al Fatil', 'D'), ('Abdullah Tarmin', 'D'), ('N. Stanciu', 'M'), ('C. Baeza', 'M'), ('Abdulfattah Asiri', 'M'), ('Yousef Saad Al Harbi', 'F'), ('Salman Al Moasher', 'M'), ('Omar Al Somah', 'F')]","[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('M. Degenek', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",27,Match Finished,6.74,7.02
215,151910,Al-Nassr,Al-Ittihad FC,2,3,King Fahd Stadium,"Pavel Kralovec, Czech Republic",2019-04-13T18:50:00+03:00,2018/2019,Rui Vitória,J. Sierra,4-4-1-1,4-2-3-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Bruno Uvini', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdullah Alkhaibari', 'M'), ('Fahad Bin Jumayah', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]","[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Ahmad Asiri', 'D'), ('Abdullah Al Ammar', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('S. Sanogo', 'M'), ('Jonas', 'M'), ('A. Prijović', 'F'), ('Fahad Al Muwallad', 'F')]",27,Match Finished,6.98,6.95
216,151911,Al-Nassr,Al-Fateh,5,0,Prince Mohamed Bin Fahd Stadium,"Viktor Kassai, Hungary",2019-04-18T20:45:00+03:00,2018/2019,Rui Vitória,F. Al Jabal,4-4-1-1,4-2-3-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Bruno Uvini', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Yehya Al Shehri', 'M'), ('Petros', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdullah Alkhaibari', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]","[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Jumaan Al Dosari', 'D'), ('M. Naamani', 'D'), ('Yassen Hamza', 'D'), ('Mohammed Alfehaid', 'M'), ('I. Chenihi', 'M'), ('N. Korzun', 'M'), ('Mohammed Al Majhad', 'M'), ('S. Jovanović', 'M'), ('Ali Al Zaqan', 'M')]",28,Match Finished,7.45,6.15
217,151912,Al-Ittihad FC,Al-Ettifaq,2,0,King Abdullah Sports City,"Szymon Marciniak, Poland",2019-04-18T20:45:00+03:00,2018/2019,J. Sierra,Sergio Piernas,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Ahmad Asiri', 'D'), ('Abdullah Al Ammar', 'D'), ('Saud Abdul Hamid', None), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Garry Rodrigues', 'M'), ('Jamal Ba Jandooh', 'M'), ('Abdulaziz Al Bishi', None), ('Khaled Al Samiri', None)]","[('Abdullah Al Saleh', 'G'), ('R. Arias', 'D'), ('Abdullah Al Hafith', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Hussain Qasim', 'M'), ('F. Kiss', 'M'), ('Omar Al Senien', 'D'), ('A. Akaïchi', 'F'), ('C. Guanca', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]",28,Match Finished,7.2,6.65
218,151913,Al-Qadisiyah FC,Al Baten,0,2,Prince Saud bin Jalawi Stadium,"Deniz Aytekin, Germany",2019-04-19T18:45:00+03:00,2018/2019,Bandar Basryh,M. Panait,4-2-3-1,4-4-2,"[('J. Duncan', 'G'), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Ibrahim Al Shuayl', 'D'), ('Élton', 'M'), ('M. Fatau', 'M'), ('Naif Hazazi', None), ('Yousef Qalfa', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]","[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Bandar Al Mutairi', 'D'), ('Anas Zabbani', 'D'), ('Baraka', 'M'), ('Z. Ounalli', 'F'), ('Jedaan Al Shemmari', 'M'), ('Abdulaziz Majrashi', 'M'), ('Jhonnattann', 'M'), ('Crysan', 'M'), ('Ramzi Solan', None)]",28,Match Finished,6.43,7.14
219,151914,Al-Raed,Ohod,5,1,King Abdullah Sport City Stadium,"Joao Carlos Santos Capela, Portugal",2019-04-19T20:30:00+03:00,2018/2019,B. Hasi,A. Souayah,4-2-3-1,5-4-1,"[('A. Doukha', 'G'), ('Khaled Al Ghamdi', 'D'), ('Hussein Al Shuwaish', 'D'), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('A. Hammoudan', 'M'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('I. Mboyo', 'F'), ('F. Hasani', 'M'), ('Saleh Al Shehri', None)]","[('Khaled Sharahili', None), ('C. Medjani', 'D'), ('A. Belaïd', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Osama Ashoor', 'D'), ('Omar Mohammead', 'D'), ('Tamer Haj Mohamad', 'M'), ('Fahad Hamad', 'M'), ('M. Fouzair', 'M'), ('M. Maâzou', 'M')]",28,Match Finished,7.08,6.29
220,151915,Al-Ahli Jeddah,Al Wehda Club,3,2,King Abdullah Sports City,"Bakary Papa Gassama, Gambia",2019-04-19T20:45:00+03:00,2018/2019,J. Fossati,Mido,4-2-3-1,4-2-3-1,"[('Mohammed Al Owais', 'G'), ('Hussein Abdul Ghani', None), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('N. Stanciu', 'M'), ('C. Baeza', 'M'), ('Nouh Al Mousa', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F'), ('Omar Al Somah', 'F')]","[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Z. Mebarakou', None), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Ali Al-Nemer', 'M'), ('A. Jaber', 'F')]",28,Match Finished,6.94,6.7
