fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,round,date,season,status,home_coach,home_formation,home_players,away_coach,away_formation,away_players,H_avg_ratings,A_avg_ratings
635929,Al-Hilal Saudi FC,Al Wehda Club,1.0,2.0,King Fahd International Stadium,Majed Al Shamrani,8,2020-12-13T18:45:00+03:00,2020/2021,Match Finished,R. Lucescu,4-2-3-1,"[('Abdullah Al-Jadani', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Ali Al-Boleahi', 'D'), ('Madallah Al-Olayan', 'D'), ('Mohamed Kanno', 'M'), ('Salman Al-Faraj', 'M'), ('André Carrillo', 'M'), ('Omar Kharbin', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F')]",Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Noor Al-Rashidi', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Ayman Al-Khalif', 'M'), ('Ahmed Abdoh Jaber', 'F')]",6.75,6.83
635935,Al Baten,Al-Nassr,1.0,2.0,Al-Batin FC Stadium,Sultan Al-Harbi,9,2020-12-21T14:10:00+03:00,2020/2021,Match Finished,José Garrido,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Naif Almas', 'D'), ('Xandro Schenk', 'D'), ('Omar Aloudah', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Mohamed Rayhi', 'M'), ('Youssef El Jebli', 'M'), ('Rakan Shamlan', 'M'), ('Fabio Abreu', 'F')]",Rui Vitória,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Abdullah Alkhaibari', 'M'), ('Petros', 'M'), ('Nordin Amrabat', 'M'), ('Sami Al-Najei', 'M'), ('Gonzalo Martinez', 'M'), ('Abderazak Hamdallah', 'F')]",6.76,6.83
635932,Al-Qadisiyah FC,Al-Hilal Saudi FC,1.0,3.0,Prince Saud bin Jalawi Stadium,Shukri Al Hanfosh,9,2020-12-21T16:30:00+03:00,2020/2021,Match Finished,Y. Al Mannai,4-3-3,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Tohaifan', 'D'), ('Rhys Williams', 'D'), ('Uroš Vitas', 'D'), ('Khalifah Aldawsari', 'D'), ('Mihai Bordeianu', 'M'), ('Edson', 'M'), ('Hassan Al-Amri', 'M'), ('Hassan Abu Sharara', 'F'), ('Carolus Andria', 'F'), ('Stanley Ohawuchi', 'F')]",R. Lucescu,4-4-2,"[('Habib Al-Wutaian', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Madallah Al-Olayan', 'D'), ('André Carrillo', 'M'), ('Gustavo Cuéllar', 'M'), ('Salman Al-Faraj', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F'), ('Luciano Vietto', 'F')]",6.71,7.06
635938,Al Taawon,Al Shabab,4.0,0.0,King Abdullah bin Abdulaziz City,Faisal Alblwi,9,2020-12-21T16:55:00+03:00,2020/2021,Match Finished,Abdullah Assiri,4-4-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Abdoulaye Sane', 'M'), ('Cedric Amissi', 'M'), ('Sandro Manoel', 'M'), ('Sumaihan Al-Nabet', 'M'), ('Mitchell Duke', 'F'), ('Léandre Tawamba', 'F')]",Pedro Caixinha,4-2-3-1,"[('Majed Zaid', 'G'), ('Fawaz Al-Sagour', 'D'), ('Ahmed Sharahili', 'D'), ('Khaled Al Dubaysh', 'D'), ('Moteb Al-Harbi', 'D'), (""Alfred N'Diaye"", 'M'), ('Jamal Bajandouh', 'M'), ('Cristian Guanca', 'M'), ('Éver Banega', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",7.29,6.64
635934,Al-Ittihad FC,Al-Raed,0.0,0.0,King Abdulaziz Sports City Stadium,Mohammed Al Qarni,9,2020-12-21T18:50:00+03:00,2020/2021,Match Finished,Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Hamdan Al-Shamrani', 'D'), ('Khaled Al-Semeiry', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Abdulaziz Al-Bishi', 'M'), ('Garry Rodrigues', 'M'), ('Aleksandar Prijović', 'F')]",B. Hasi,4-1-4-1,"[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('Sultan Farhan', 'M'), ('Mohammed Fouzair', 'M'), ('Arnaud Djoum', 'M'), ('Jalal Daoudi', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]",6.94,7.04
635933,Dhamk,Abha,2.0,1.0,Prince Sultan bin Abdulaziz Sports City Stadium,Khaled Al Teris,9,2020-12-22T14:40:00+03:00,2020/2021,Match Finished,N. Zekri,4-1-4-1,"[('Khaled Mohammed Shraheli', 'G'), ('Tariq Mohammed', 'D'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Mohammed Alzubaidi', 'D'), ('Mohanad Al Najai', 'M'), ('Ibrahim Chenihi', 'M'), ('Bilel Saidani', 'M'), ('Muhannad Fallatah', 'M'), ('Mohammed Harzan Mohsen', 'M'), ('Emilio Zelaya', 'F')]",A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Saeed Al Hamsal', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Karim Aouadhi', 'M'), ('Riyadh Sharahili', 'M'), ('Saleh Al-Amri', 'M'), ('Saad Bguir', 'M'), ('Craig Goodwin', 'M'), ('Carlos Strandberg', 'F')]",6.86,6.6
635931,Al-Faisaly FC,Al-Ettifaq,0.0,3.0,Al Majma'ah Sports City Stadium,Turki Al Khudair,9,2020-12-22T16:50:00+03:00,2020/2021,Match Finished,Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",Khaled Al Atawi,4-4-2,"[(""Raïs M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Alhwsawi Sanousi Mohammed', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Abdullah Al-Salem', 'F')]",6.34,7.27
635936,Al Wehda Club,Al-Ain,2.0,1.0,King Abdulaziz Sports City Stadium,Khalid Al Juhani,9,2020-12-22T17:20:00+03:00,2020/2021,Match Finished,Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Abdullah Al Hafith', 'D'), ('Pedro Henrique', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Ahmed Abdoh Jaber', 'F')]",M. Skibbe,5-3-2,"[('Mohammed Mazyad Alshammari', 'G'), ('Mohammed Nahiri', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Yahia Al-Kabie', 'D'), ('Juanpi Añor', 'M'), ('Saeed Al-Qarni', 'M'), ('Filip Bradarić', 'M'), ('Amadou Moutari', 'F'), ('Getterson', 'F')]",6.98,6.69
635937,Al-Ahli Jeddah,Al-Fateh,1.0,0.0,King Abdullah Sports City Reserve Stadium,Khaled Salwi,9,2020-12-22T18:50:00+03:00,2020/2021,Match Finished,V. Milojević,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Driss Fettouhi', 'M'), ('Nouh Al-Mousa', 'M'), ('Salman Al-Muwashar', 'M'), ('Marko Marin', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Tawfiq Buhumaid', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Mourad Batna', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",7.1,6.88
635945,Al Shabab,Al Baten,3.0,1.0,Al-Shabab Club Stadium,Turki Al Khudair,10,2020-12-26T14:15:00+03:00,2020/2021,Match Finished,Pedro Caixinha,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al-Zoari', 'D'), ('Ahmed Sharahili', 'D'), ('Moteb Al-Harbi', 'D'), ('Nawaf Al-Abed', 'M'), (""Alfred N'Diaye"", 'M'), ('Turki Al Ammar', 'M'), ('Éver Banega', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",José Garrido,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Omar Aloudah', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Mohamed Rayhi', 'M'), ('Youssef El Jebli', 'M'), ('Rakan Shamlan', 'M'), ('Fabio Abreu', 'F')]",7.01,6.69
635946,Al-Nassr,Dhamk,2.0,2.0,King Saud University Stadium,Abdullah Al-Harbi,10,2020-12-26T16:50:00+03:00,2020/2021,Match Finished,Rui Vitória,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Ali Al-Hassan', 'M'), ('Petros', 'M'), ('Nordin Amrabat', 'M'), ('Khalid Al-Ghannam', 'M'), ('Gonzalo Martinez', 'M'), ('Firas Albirakan', 'F')]",N. Zekri,4-1-4-1,"[('Khaled Mohammed Shraheli', 'G'), ('Tariq Mohammed', 'D'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Mohammed Alzubaidi', 'D'), ('Mohanad Al Najai', 'M'), ('Ibrahim Chenihi', 'M'), ('Muhannad Fallatah', 'M'), ('Bilel Saidani', 'M'), ('Mohammed Harzan Mohsen', 'M'), ('Emilio Zelaya', 'F')]",6.81,6.7
635941,Al-Hilal Saudi FC,Al-Ittihad FC,1.0,1.0,King Fahd International Stadium,Mohammed Al Hoaish,10,2020-12-26T18:50:00+03:00,2020/2021,Match Finished,R. Lucescu,4-4-2,"[('Habib Al-Wutaian', 'G'), ('Amiri Kurdi', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Mohammed Al-Burayk', 'D'), ('André Carrillo', 'M'), ('Gustavo Cuéllar', 'M'), ('Salman Al-Faraj', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F'), ('Luciano Vietto', 'F')]",Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Abdulelah Al Malki', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulaziz Al-Bishi', 'M'), ('Romarinho', 'M'), ('Abdulrahman Alobud', 'M'), ('Aleksandar Prijović', 'F')]",6.99,6.81
635940,Abha,Al Wehda Club,0.0,1.0,Prince Sultan bin Abdulaziz Sports City Stadium,Mohammed Al Esmaiel,10,2020-12-27T14:40:00+03:00,2020/2021,Match Finished,A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Karim Aouadhi', 'M'), ('Riyadh Sharahili', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Pedro Henrique', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Ahmed Abdoh Jaber', 'F')]",7.0,6.97
635942,Al-Ain,Al Taawon,1.0,0.0,King Saud Sport City Stadium,Abdullah Al-Shehri,10,2020-12-27T14:45:00+03:00,2020/2021,Match Finished,M. Skibbe,5-3-2,"[('Ameen Bokhari', 'G'), ('Nawaf Al-Farshan', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Mohammed Nahiri', 'D'), ('Juanpi Añor', 'M'), ('Saeed Al-Qarni', 'M'), ('Filip Bradarić', 'M'), ('Amadou Moutari', 'F'), ('Getterson', 'F')]",Abdullah Assiri,4-4-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Abdoulaye Sane', 'M'), ('Sandro Manoel', 'M'), ('Cedric Amissi', 'M'), ('Sumaihan Al-Nabet', 'M'), ('Mitchell Duke', 'F'), ('Léandre Tawamba', 'F')]",7.02,6.84
635943,Al-Fateh,Al-Faisaly FC,3.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,Sami Al Jires,10,2020-12-27T16:35:00+03:00,2020/2021,Match Finished,Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Tawfiq Buhumaid', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Mourad Batna', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Waleed Al-Ahmed', 'D'), ('Mohammed Qassem', 'D'), ('Abdulaziz Al-Shereid', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",6.76,6.83
635944,Al-Raed,Al-Ahli Jeddah,1.0,2.0,King Abdullah bin Abdulaziz City,Sultan Al-Harbi,10,2020-12-27T16:55:00+03:00,2020/2021,Match Finished,B. Hasi,4-1-4-1,"[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('Sultan Farhan', 'M'), ('Mohammed Fouzair', 'M'), ('Abdullah Almogren', 'M'), ('Jalal Daoudi', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]",V. Milojević,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Driss Fettouhi', 'M'), ('Nouh Al-Mousa', 'M'), ('Salman Al-Muwashar', 'M'), ('Marko Marin', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",7.04,7.01
635939,Al-Qadisiyah FC,Al-Ettifaq,1.0,2.0,Prince Saud bin Jalawi Stadium,Faisal Alblwi,10,2020-12-27T18:40:00+03:00,2020/2021,Match Finished,Y. Al Mannai,4-3-3,"[('Faisal Al-Masrahi', 'G'), ('Anas Zabani', 'D'), ('Uroš Vitas', 'D'), ('Rhys Williams', 'D'), ('Khalifah Aldawsari', 'D'), ('Mihai Bordeianu', 'M'), ('Edson', 'M'), ('Hassan Al-Amri', 'M'), ('Hamad Al Tohaifan', 'F'), ('Carolus Andria', 'F'), ('Stanley Ohawuchi', 'F')]",Khaled Al Atawi,4-4-2,"[(""Raïs M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Alhwsawi Sanousi Mohammed', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Abdullah Al-Salem', 'F')]",6.71,7.12
635949,Al Baten,Al-Ittihad FC,1.0,2.0,Al-Batin FC Stadium,Abdullah Al-Harbi,11,2020-12-31T14:10:00+03:00,2020/2021,Match Finished,José Garrido,4-1-4-1,"[('Martín Campaña', 'G'), ('Omar Aloudah', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Zakaria Al-Sudani', 'M'), ('Mohamed Rayhi', 'M'), ('Dhaifallah Al-Qarni', 'M'), ('Abdulaziz Damdam', 'M'), ('Youssef El Jebli', 'M'), ('Fabio Abreu', 'F')]",Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Abdulelah Al Malki', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]",6.8,6.81
635947,Al-Faisaly FC,Al-Nassr,2.0,3.0,Al Majma'ah Sports City Stadium,Faisal Alblwi,11,2020-12-31T16:55:00+03:00,2020/2021,Match Finished,Péricles Chamusca,5-3-2,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Waleed Al-Ahmed', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Romain Amalfitano', 'M'), ('Hicham Faik', 'M'), ('Abdulaziz Al-Shereid', 'M'), ('Mohammed Al Saiari', 'F'), ('Júlio Tavares', 'F')]",Rui Vitória,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdulelah Alamri', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Gonzalo Martinez', 'M'), ('Sami Al-Najei', 'M'), ('Khalid Al-Ghannam', 'M'), ('Nordin Amrabat', 'F')]",6.68,6.75
635954,Al-Hilal Saudi FC,Al Shabab,1.0,1.0,Prince Faisal bin Fahd Stadium,Khaled Al Teris,11,2020-12-31T18:50:00+03:00,2020/2021,Match Finished,,4-4-2,"[('Habib Al-Wutaian', 'G'), ('Mohammed Al-Burayk', 'D'), ('Gustavo Cuéllar', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('André Carrillo', 'M'), ('Mohamed Kanno', 'M'), ('Salman Al-Faraj', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",,5-4-1,"[('Majed Zaid', 'G'), ('Turki Al Ammar', 'D'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Moteb Al-Harbi', 'D'), ('Nawaf Al-Abed', 'M'), (""Alfred N'Diaye"", 'M'), ('Husain Al-Monassar', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",6.86,6.97
635948,Dhamk,Al-Fateh,1.0,2.0,Prince Sultan bin Abdulaziz Sports City Stadium,Turki Al Khudair,11,2021-01-01T14:45:00+03:00,2020/2021,Match Finished,N. Zekri,4-1-4-1,"[('Khaled Mohammed Shraheli', 'G'), ('Tariq Mohammed', 'D'), ('Farouk Chafaï', 'D'), ('Cristian Lema', 'D'), ('Abdullah Al-Amar', 'D'), ('Sergio Vittor', 'M'), ('Ibrahim Chenihi', 'M'), ('Mohanad Al Najai', 'M'), ('Bilel Saidani', 'M'), ('Mohammed Harzan Mohsen', 'M'), ('Emilio Zelaya', 'F')]",Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Mohammed Naji', 'D'), ('Fahd Mohammed Al-Harbi', 'D'), ('Tawfiq Buhumaid', 'D'), ('Sager Otayf', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Mourad Batna', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",6.65,6.89
635950,Al-Ain,Abha,2.0,4.0,King Saud Sport City Stadium,Ahmad Al Rumaikhani,11,2021-01-01T14:50:00+03:00,2020/2021,Match Finished,M. Skibbe,5-3-2,"[('Ameen Bokhari', 'G'), ('Nawaf Al-Farshan', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Mohammed Nahiri', 'D'), ('Juanpi Añor', 'M'), ('Saeed Al-Qarni', 'M'), ('Filip Bradarić', 'M'), ('Amadou Moutari', 'F'), ('Getterson', 'F')]",A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",6.67,6.89
635951,Al-Ettifaq,Al Wehda Club,1.0,2.0,Prince Mohamed bin Fahd Stadium,Raed Al Zahrani,11,2021-01-01T16:35:00+03:00,2020/2021,Match Finished,Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Alhwsawi Sanousi Mohammed', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), (""Ala'a Al-Hejji"", 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Youssouf Niakate', 'F')]",6.9,6.83
635952,Al-Raed,Al-Qadisiyah FC,2.0,2.0,King Abdullah bin Abdulaziz City,Majed Al Shamrani,11,2021-01-02T14:25:00+03:00,2020/2021,Match Finished,B. Hasi,4-4-2,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('Mohammed Fouzair', 'M'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Mohamed Al-Sahli', 'M'), ('Nemanja Nikolic', 'F'), ('Abdullah Almogren', 'F')]",Y. Al Mannai,4-3-3,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Khalifah Aldawsari', 'D'), ('Rhys Williams', 'D'), ('Abdi Faris', 'D'), ('Mihai Bordeianu', 'M'), ('Edson', 'M'), ('Naif Hazzazi', 'M'), ('Stanley Ohawuchi', 'F'), ('Danilo Asprilla', 'F'), ('Hassan Al-Amri', 'F')]",6.62,6.79
635953,Al-Ahli Jeddah,Al Taawon,0.0,3.0,King Abdulaziz Sports City Stadium,Mohammed Al Hoaish,11,2021-01-02T17:30:00+03:00,2020/2021,Match Finished,V. Milojević,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Driss Fettouhi', 'M'), ('Ljubomir Fejsa', 'M'), ('Abdulrahman Ghareeb', 'M'), ('Marko Marin', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",Abdullah Assiri,4-4-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Sumaihan Al-Nabet', 'M'), ('Cedric Amissi', 'M'), ('Mohammed Abusabaan', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",6.55,7.39
635956,Abha,Al-Faisaly FC,1.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,Sultan Al-Harbi,12,2021-01-07T14:50:00+03:00,2020/2021,Match Finished,A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Saeed Al Hamsal', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Khaled Daghriri', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",7.1,6.82
