,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
28,234807,Al-Fateh,Al-Ahli Jeddah,0.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,Sardar Josebuiek,2019-09-21T18:20:00+03:00,2019/2020,F. Al Jabal,Saleh Al Mohammadi,4-2-3-1,4-2-3-1,"[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('Mohammed Naji', 'D'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('Ali Al Hassan', 'M'), ('Mohammed Majrashi', 'F'), ('Ali Al Zaqan', 'M')]","[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al-Khabrani', None), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('Josef de Souza', 'M'), ('Nouh Al Mousa', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'M'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]",4,Match Finished,6.49,7.09
29,234808,Al-Ittihad FC,Al-Hilal Saudi FC,1.0,3.0,King Abdullah Sports City,C. Çakιr,2019-09-21T20:20:00+03:00,2019/2020,J. Sierra,R. Lucescu,4-2-3-1,4-4-2,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Mansour Al Harbi', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('E. Vecchio', 'M'), ('Abdulelah Al Malki', 'M'), ('A. Prijović', 'F'), ('Romarinho', 'M')]","[('Abdullah Al Maiouf', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('Omar Khribin', 'F')]",4,Match Finished,6.76,7.14
30,234809,Abha,Al-Ettifaq,1.0,0.0,Prince Sultan bin Abdul Aziz Stadium,K. Blom,2019-09-26T18:45:00+03:00,2019/2020,A. Chebbi,Khaled Al Atawi,4-2-3-1,4-1-4-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Sumayhan Alnabit', 'M'), ('Ahmed Mostafa', 'M'), ('Saleh Al Abbas', 'F')]","[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('C. Yamberé', 'D'), ('Saad Al Khayri', 'D'), ('Abdullah Khateeb', 'D'), ('Rogerinho', 'M'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Fwaz Altryes', 'M'), ('Ibrahim Mahnashi', 'M'), ('S. Doukara', 'F')]",5,Match Finished,7.15,6.59
31,234810,Al-Hilal Saudi FC,Al Taawon,2.0,1.0,King Saud University Stadium,O. Hațegan,2019-09-26T20:15:00+03:00,2019/2020,R. Lucescu,Paulo Sérgio,4-4-2,4-2-3-1,"[('Abdullah Al Maiouf', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('Nawaf Al Abid', 'M'), ('Salem Al Dawsari', 'M'), ('S. Giovinco', 'F'), ('Omar Khribin', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'M'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",5,Match Finished,6.76,6.46
32,234811,Al Shabab,Al-Ittihad FC,1.0,2.0,King Fahd International Stadium,P. Raczkowski,2019-09-27T18:25:00+03:00,2019/2020,J. Almirón,J. Sierra,4-1-4-1,4-2-3-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('Somália', 'D'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]","[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('E. Vecchio', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Haroune Camara', 'F')]",5,Match Finished,6.88,6.75
33,234812,Al Wehda Club,Al-Fateh,2.0,0.0,King Abdul Aziz Stadium,S. Mulder,2019-09-27T20:15:00+03:00,2019/2020,D. Carreño,F. Al Jabal,4-2-3-1,4-2-3-1,"[('M. Zeghba', 'G'), ('Botía', 'D'), ('Abdullah Al Zoari', 'D'), ('Hassan Mohammed Al Tambakti', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ayman Al Khulaif', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('Munther Nakhli', 'M'), ('Ali Al Hassan', 'M'), ('M. te Vrede', 'F')]",5,Match Finished,7.23,6.64
34,234813,Al-Ahli Jeddah,Al-Nassr,0.0,0.0,King Abdullah Sports City,Artur Soares Dias,2019-09-27T20:15:00+03:00,2019/2020,Saleh Al Mohammadi,Rui Vitória,4-2-3-1,3-4-2-1,"[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('Josef de Souza', 'M'), ('Nouh Al Mousa', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'M'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Omar Hawsawi', 'D'), ('Abdulrahman Al Obaid', 'M'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('Ayman Yahya', None), ('N. Amrabat', 'F'), ('A. Hamdallah', 'F')]",5,Match Finished,6.91,6.99
35,234814,Al-Faisaly FC,Al-Adalah,3.0,1.0,Al Majma'ah Sports City Stadium,O. Hațegan,2019-09-28T18:30:00+03:00,2019/2020,Péricles Chamusca,S. Kasri,4-2-3-1,4-3-3,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]","[('Mohammed Al-Moqahwi', 'G'), ('A. Ali Guechi', 'D'), ('Mortada Al Barrih', 'D'), ('Abdullah Al Yousef', 'D'), ('Radhi Al Radhi', 'D'), ('Y. Fouzai', 'F'), ('Ahmed Al Nazera', 'F'), ('A. Cissé', 'M'), ('Nader Al Mowalad', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]",5,Match Finished,6.84,6.48
36,234815,Al-Hazm,Dhamk,4.0,0.0,Ar-Rass Stadium,K. Jakubik,2019-09-28T18:35:00+03:00,2019/2020,D. Isăilă,M. Kouki,4-2-3-1,3-4-2-1,"[('M. Asselah', 'G'), ('Naif Al-Mousa', 'D'), ('Alemão', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Hassan Al-Habib', 'M'), ('Osama Al Khalaf', 'D'), ('E. Asante', 'M'), ('C. Strandberg', 'F'), ('Faris Al Alayaf', 'M')]","[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Jumaan Al Dosari', 'D'), ('B. Sarr', 'M'), ('Hamad Al Jayzani', 'M'), ('Sami Kassar', 'M'), ('Zezinho', 'M'), ('A. Kouakou', 'D'), ('Abdulaziz Al Shahrani', 'F'), ('M. Iajour', 'F'), ('Z. Hadraf', 'F')]",5,Match Finished,7.18,6.59
37,234816,Al-Raed,Al-Fayha,2.0,0.0,King Abdullah Sport City Stadium,K. Blom,2019-09-28T20:15:00+03:00,2019/2020,B. Hasi,Jorge Simão,4-2-3-1,4-4-2,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('M. Pérez', 'F')]","[(""Amer Shafi'"", 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Rafael Assis', 'M'), ('Abdulkarim Al Qahtani', 'F'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]",5,Match Finished,7.04,6.79
38,234792,Al-Ittihad FC,Al Taawon,3.0,1.0,King Abdullah Sports City,A. Sidiropoulos,2019-10-01T20:10:00+03:00,2019/2020,J. Sierra,Paulo Sérgio,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('E. Vecchio', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Haroune Camara', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",2,Match Finished,6.87,6.83
39,234817,Dhamk,Al Wehda Club,0.0,1.0,Prince Sultan bin Abdul Aziz Stadium,B. Madden,2019-10-03T18:35:00+03:00,2019/2020,M. Kouki,D. Carreño,3-4-3,4-2-3-1,"[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Jumaan Al Dosari', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'M'), ('Sami Kassar', 'M'), ('Zezinho', 'M'), ('Abdulrahman Al-Safari', 'M'), ('Abdulaziz Al Shahrani', 'F'), ('M. Iajour', 'F'), ('Z. Hadraf', 'F')]","[('M. Zeghba', 'G'), ('Botía', 'D'), ('Abdullah Al Zoari', 'D'), ('Hassan Mohammed Al Tambakti', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ayman Al Khulaif', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]",6,Match Finished,6.69,7.13
40,234820,Al-Fateh,Al-Raed,2.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,Jorge de Sousa,2019-10-04T18:05:00+03:00,2019/2020,F. Al Jabal,B. Hasi,4-2-3-1,4-2-3-1,"[('M. Koval', 'G'), ('André Pinto', 'D'), ('Ali Alawjami', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'D'), ('Tawfiq Buhumaid', 'D'), ('M. Saadane', 'M'), ('Mohammed Al Saeed', 'M'), ('Ali Al Hassan', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]","[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('M. Pérez', 'F')]",6,Match Finished,6.67,6.66
41,234821,Al-Ittihad FC,Al-Hazm,1.0,2.0,King Abdullah Sports City,M. Perez,2019-10-04T20:10:00+03:00,2019/2020,J. Sierra,D. Isăilă,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('E. Vecchio', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Haroune Camara', 'F')]","[('M. Asselah', 'G'), ('Wesam Al-Sowayed', 'D'), ('Alemão', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Hassan Al-Habib', 'M'), ('Osama Al Khalaf', 'D'), ('E. Asante', 'M'), ('C. Strandberg', 'F'), ('Faris Al Alayaf', 'M')]",6,Match Finished,6.88,6.84
42,234819,Al-Ettifaq,Al-Hilal Saudi FC,1.0,4.0,Prince Mohamed bin Fahd Stadium,A. Sidiropoulos,2019-10-05T18:00:00+03:00,2019/2020,Khaled Al Atawi,R. Lucescu,4-1-4-1,4-4-2,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Fwaz Altryes', 'M'), ('Hamed Al Ghamdi', 'M'), ('Ibrahim Mahnashi', 'M'), ('S. Doukara', 'F'), ('Saleh Al Jamaan', 'M')]","[('Mohammed Al Waked', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('Salman Al Faraj', 'M'), ('Hattan Bahebri', 'M'), ('Omar Khribin', 'F'), ('Saleh Al Shehri', 'F')]",6,Match Finished,6.38,7.19
43,234822,Al-Adalah,Al Shabab,0.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,S. Mulder,2019-10-05T18:05:00+03:00,2019/2020,S. Kasri,J. Almirón,4-3-3,4-1-4-1,"[('A. Mathlouthi', 'G'), ('A. Ali Guechi', 'D'), ('Abdulaziz Majrashi', None), ('Abdullah Al Yousef', 'D'), ('Radhi Al Radhi', 'D'), ('Y. Fouzai', 'F'), ('Ahmed Al Nazera', 'F'), ('A. Cissé', 'M'), ('Nader Al Mowalad', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Abdullah Al Shamekh', 'D'), ('Mohammed Al Baqawi', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Nasser Al Omran', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]",6,Match Finished,6.76,7.08
44,234823,Al-Fayha,Al-Ahli Jeddah,0.0,3.0,Al Majma'ah Sports City Stadium,B. Madden,2019-10-05T18:20:00+03:00,2019/2020,Jorge Simão,Saleh Al Mohammadi,4-2-3-1,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Ahmed Bamsaud', 'M'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Abdulrahman Al Barakah', 'M'), ('Rafael Assis', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('R. Fernández', 'F'), ('Rangi', 'M')]","[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('Josef de Souza', 'M'), ('Hussain Al Mogahwi', 'M'), ('Nouh Al Mousa', 'M'), ('Djaniny Tavares', 'M'), ('Omar Al Somah', 'F'), ('Abdulrahman Ghareeb', 'M')]",6,Match Finished,6.54,7.23
45,234818,Al Taawon,Abha,1.0,0.0,King Abdullah Sport City Stadium,M. Jug,2019-10-05T20:10:00+03:00,2019/2020,Paulo Sérgio,A. Chebbi,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Mohammed Al Shanqiti', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]","[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Sumayhan Alnabit', 'M'), ('Ahmed Mostafa', 'M'), ('Saleh Al Abbas', 'F')]",6,Match Finished,7.13,6.75
46,234825,Al-Adalah,Al-Fateh,3.0,5.0,Prince Abdullah bin Jalawi Sports City Stadium,B. Gassama,2019-10-18T17:50:00+03:00,2019/2020,S. Kasri,Y. Ferrera,4-3-3,4-2-3-1,"[('A. Mathlouthi', 'G'), ('A. Ali Guechi', 'D'), ('Mortada Al Barrih', 'D'), ('Abdullah Al Yousef', 'D'), ('Radhi Al Radhi', 'D'), ('Y. Fouzai', 'F'), ('A. Cissé', 'M'), ('Nader Al Mowalad', 'M'), ('Abdullah Al-Humayan', 'M'), ('Hussain Al Issa', 'F'), ('C. Andriamatsinoro', 'F')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",7,Match Finished,6.36,7.01
47,234826,Al-Hilal Saudi FC,Dhamk,3.0,0.0,King Saud University Stadium,Hugo Miguel,2019-10-18T18:05:00+03:00,2019/2020,R. Lucescu,N. Zekri,4-2-3-1,5-4-1,"[('Mohammed Al Waked', 'G'), ('Amiri Kurdi', 'D'), ('Jang Hyun-Soo', 'D'), ('Abdullah Al Hafith', 'D'), ('Hasan Kadesh', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('Nawaf Al Abid', 'M'), ('Nasser Al Dawsari', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]","[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Jumaan Al Dosari', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Sami Kassar', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Abdulrahman Al-Safari', 'M'), ('A. Kouakou', 'M'), ('M. Iajour', 'F')]",7,Match Finished,7.14,6.51
48,234827,Al-Ahli Jeddah,Al Taawon,3.0,1.0,King Abdullah Sports City,Jorge de Sousa,2019-10-18T20:00:00+03:00,2019/2020,Saleh Al Mohammadi,Paulo Sérgio,4-1-4-1,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Nouh Al Mousa', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Abdulfattah Asiri', 'M')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'M'), ('Talal Alabsi', 'D'), ('Mohammed Al Shanqiti', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",7,Match Finished,6.86,6.54
49,234828,Al Shabab,Al-Ettifaq,2.0,1.0,Prince Khalid Bin Sultan Stadium,M. Jug,2019-10-19T18:05:00+03:00,2019/2020,J. Almirón,Khaled Al Atawi,4-1-4-1,4-1-4-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Hassan Muath Fallatah', 'D'), ('D. Benlamri', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]","[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Rogerinho', 'F'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saleh Al Jamaan', 'M'), ('Mohammed Al Kuwaykibi', 'M')]",7,Match Finished,6.91,6.68
50,234829,Al-Raed,Al-Nassr,0.0,2.0,King Abdullah Sport City Stadium,T. Welz,2019-10-19T18:10:00+03:00,2019/2020,B. Hasi,Rui Vitória,4-3-2-1,3-4-2-1,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M'), ('M. Pérez', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Omar Hawsawi', 'D'), ('Abdulrahman Al Obaid', 'M'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'M'), ('Giuliano', 'F'), ('Petros', 'M'), ('Mukhtar Ali', 'M'), ('N. Amrabat', 'F'), ('A. Hamdallah', 'F')]",7,Match Finished,6.64,7.12
51,234830,Al Wehda Club,Al-Ittihad FC,1.0,0.0,King Abdul Aziz Stadium,P. van Boekel,2019-10-19T20:00:00+03:00,2019/2020,D. Carreño,J. Sierra,4-2-3-1,4-2-3-1,"[('M. Zeghba', 'G'), ('Botía', 'D'), ('Abdullah Al Zoari', 'D'), ('Hassan Mohammed Al Tambakti', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ayman Al Khulaif', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]","[('Assaf Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Ziyad Al Sahafi', 'D'), ('Hamdan Al Shamrani', 'M'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('E. Vecchio', 'M'), ('Romarinho', 'F'), ('Abdulrahman Al Obod', 'M')]",7,Match Finished,7.07,6.78
52,234831,Abha,Al-Fayha,1.0,1.0,Prince Sultan bin Abdul Aziz Stadium,M. Conger,2019-10-20T18:25:00+03:00,2019/2020,A. Chebbi,Jorge Simão,4-2-3-1,4-4-2,"[(""A. M'Hamdi"", 'G'), ('Osama Ashoor', 'D'), ('Ahmad Al Hbeab', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Sumayhan Alnabit', 'M'), ('Ahmed Mostafa', 'M'), ('Saleh Al Abbas', 'F')]","[('Moslem Freej', 'G'), ('Nawaf Al Sabhi', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Abdulrahman Al Barakah', 'M'), ('Rafael Assis', 'M'), ('Abdulkarim Al Qahtani', 'F'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]",7,Match Finished,6.73,6.85
53,234832,Al-Faisaly FC,Al-Hazm,1.0,0.0,Al Majma'ah Sports City Stadium,Fábio Veríssimo,2019-10-20T20:00:00+03:00,2019/2020,Péricles Chamusca,D. Isăilă,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]","[('M. Asselah', 'G'), ('Wesam Al-Sowayed', 'D'), ('Alemão', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Hassan Al-Habib', 'M'), ('Osama Al Khalaf', 'D'), ('E. Asante', 'M'), ('C. Strandberg', 'F'), ('Faris Al Alayaf', 'M')]",7,Match Finished,7.09,6.76
54,234833,Al-Ettifaq,Al-Adalah,1.0,0.0,Prince Mohamed bin Fahd Stadium,S. Moen,2019-10-24T17:45:00+03:00,2019/2020,Khaled Al Atawi,S. Kasri,4-2-3-1,4-3-3,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Rogerinho', 'F'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('S. Doukara', 'M'), ('Mohammed Al Kuwaykibi', 'M')]","[('A. Mathlouthi', 'G'), ('A. Ali Guechi', 'D'), ('Abdulaziz Majrashi', 'D'), ('Radhi Al Radhi', 'D'), ('Hamad Al Dwsari', 'D'), ('Y. Fouzai', 'F'), ('A. Cissé', 'M'), ('Nader Al Mowalad', 'M'), ('M. Biteghé', 'M'), ('Hussain Al Issa', 'F'), ('C. Andriamatsinoro', 'F')]",8,Match Finished,7.12,6.83
